"Address","Content Type","Indexability","Status Code","Status","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.columbusrecoverycenter.com/recovery-blog/cuyahoga-county-test-detects-fentanyl/","text/html; charset=UTF-8","Indexable","200","OK","","Cuyahoga County Tests For Fentanyl | The Recovery Village Columbus","66","629","Ohio is losing thousands of people each year to the opioid crisis. Learn about what one county is doing to reduce harm.","119","740","","0","Cuyahoga County Tests For Fentanyl","34","","0","Using Fentanyl With Other Drugs","31","Fentanyl Use in Ohio","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/recovery-blog/cuyahoga-county-test-detects-fentanyl/","","","","","","81927","853","7.651","6","","5","2","0","0.370","88","43","0","23","13","0","","","","","d0e62a0d4f365b423bc74ac7aac431bc","0.190","","","","","1.1","https://www.columbusrecoverycenter.com/recovery-blog/cuyahoga-county-test-detects-fentanyl/","2022-04-27 13:04:14"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/scream.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","47209","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Thu, 10 Mar 2022 08:34:08 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/scream.jpg","2022-04-27 13:03:47"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/10/warehouse.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","131023","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.130","Thu, 10 Mar 2022 08:33:51 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/10/warehouse.jpg","2022-04-27 13:05:00"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/12/runner.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","47450","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.166","Thu, 10 Mar 2022 08:32:27 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/12/runner.jpg","2022-04-27 13:04:15"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/12/yoga.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","115870","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.145","Thu, 10 Mar 2022 08:31:19 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/12/yoga.jpg","2022-04-27 13:05:07"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Ecstasy_MDMA-Overdose-rvr-2-150x150.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3991","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.147","Thu, 10 Mar 2022 08:31:30 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Ecstasy_MDMA-Overdose-rvr-2-150x150.jpg","2022-04-27 13:03:25"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/addiction-treatment2.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","154842","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.151","Thu, 10 Mar 2022 08:31:02 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/addiction-treatment2.jpg","2022-04-27 13:04:54"
"https://www.columbusrecoverycenter.com/blog/addiction-trends-ohio-seniors-with-suds-on-the-rise/","text/html; charset=UTF-8","Indexable","200","OK","","Addiction Trends: Ohio Seniors with SUDs on the Rise - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","118","1088","Even though opioids are readily available, so are Ohio drug rehab facilities to help addicts fight substance use disorders.","123","747","","0","Addiction Trends: Ohio Seniors with SUDs on the Rise","52","","0","Why Are Seniors Getting Hooked on Opioids?","42","Where Can Elderly Opioid Addicts Go For Help?","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/addiction-trends-ohio-seniors-with-suds-on-the-rise/","","","","","","82797","898","7.803","6","","16","5","0","0.920","95","49","0","13","10","0","","","","","e60b6a2f071d7ea05db8ef63d5c7d224","0.140","","","","","1.1","https://www.columbusrecoverycenter.com/blog/addiction-trends-ohio-seniors-with-suds-on-the-rise/","2022-04-27 13:04:57"
"https://www.columbusrecoverycenter.com/blog/achieving-emotional-sobriety-after-rehab/","text/html; charset=UTF-8","Indexable","200","OK","","Understanding and Achieving Emotional Sobriety after Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","124","1149","Substance misuse is not just about the physical dependence on a substance, it is about emotional dependence too. It is important to work on your whole self.","156","972","","0","Understanding and Achieving Emotional Sobriety after Rehab","58","","0","What is Sobriety?","17","Achieving Emotional Sobriety","28","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/achieving-emotional-sobriety-after-rehab/","","","","","","81570","740","6.954","6","","16","5","0","0.920","96","49","0","12","9","0","","","","","8ae41d33c3442dfb1726f80ff20e1fcc","0.271","","","","","1.1","https://www.columbusrecoverycenter.com/blog/achieving-emotional-sobriety-after-rehab/","2022-04-27 13:03:50"
"https://www.columbusrecoverycenter.com/fortitude/","text/html; charset=UTF-8","Indexable","200","OK","","Fortitude: Substance Abuse & Mental Health Treatment for First Responders","73","670","First responders can get specialized help for substance abuse and mental health issues in Columbus, Ohio. Learn more about Fortitude.","133","840","","0","Substance Use & Mental Health Treatment for First Responders","60","","0","What Fortitude Can Help With","28","Who Fortitude Is For","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/fortitude/","","","","","","132160","1473","8.017","2","","1129","544","0","99.820","93","38","0","32","16","0","","","","","978f7f9ddee2a163eef74790cf644dc9","0.166","","","","","1.1","https://www.columbusrecoverycenter.com/fortitude/","2022-04-27 12:59:13"
"https://www.columbusrecoverycenter.com/blog/long-term-effects-of-kratom-on-body/","text/html; charset=UTF-8","Indexable","200","OK","","Long-Term Side Effects of Kratom | Recovery Village Columbus","60","559","Using kratom regularly is dangerous. Learn about the long-term health effects of taking the drug regularly.","107","648","","0","The Dangers of Using Kratom Regularly","37","","0","Effects of Long-Term Kratom Use","31","Research on the Long-Term Effects of Kratom","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/long-term-effects-of-kratom-on-body/","","","","","","83599","1079","9.115","7","","10","3","0","0.550","94","48","0","13","8","0","","","","","664748698804f9ee6291798e6d87be33","0.168","","","","","1.1","https://www.columbusrecoverycenter.com/blog/long-term-effects-of-kratom-on-body/","2022-04-27 13:05:06"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/addiction-treatment-in-ohio2.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","323400","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.131","Thu, 10 Mar 2022 08:32:04 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/addiction-treatment-in-ohio2.jpg","2022-04-27 13:04:57"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/07/ohio-drug-rehab-1.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","39540","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.117","Thu, 10 Mar 2022 08:34:43 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/07/ohio-drug-rehab-1.jpg","2022-04-27 13:04:54"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2017/07/columbus-1-150x150.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7190","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.113","Thu, 10 Mar 2022 08:34:13 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2017/07/columbus-1-150x150.jpg","2022-04-27 12:59:23"
"https://www.columbusrecoverycenter.com/blog/tramadol-and-alcohol/","text/html; charset=UTF-8","Indexable","200","OK","","The Dangers of Tramadol & Alcohol","33","315","Combining tramadol and alcohol can be dangerous or deadly. Learn more about the potential dangers and side effects that can occur.","130","825","","0","The Dangers of Tramadol and Alcohol","35","","0","Side Effects of Using Tramadol and Alcohol Together","51","Tramadol Withdrawal and Alcohol","31","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/tramadol-and-alcohol/","","","","","","101155","1042","7.433","4","","15","4","0","0.730","97","44","0","19","10","0","","","","","68c1f14ff808fa154329dd6f9b364397","4.546","","","","","1.1","https://www.columbusrecoverycenter.com/blog/tramadol-and-alcohol/","2022-04-27 13:01:12"
"https://www.columbusrecoverycenter.com/blog/what-is-lifering-and-how-does-it-help-ohio-addicts/","text/html; charset=UTF-8","Indexable","200","OK","","What Is LifeRing and How Does It Help Ohio Addicts? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","117","1081","When you are looking for addiction treatment options and Ohio support groups, you will encounter many different types of groups.","128","799","","0","What Is LifeRing and How Does It Help Ohio Addicts?","51","","0","What is LifeRing?","17","What Happens in a LifeRing Meeting?","35","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/what-is-lifering-and-how-does-it-help-ohio-addicts/","","","","","","81921","835","7.498","6","","10","3","0","0.550","92","47","0","12","9","0","","","","","9e529f40ccad886a5a04b75acfa2e29","0.155","","","","","1.1","https://www.columbusrecoverycenter.com/blog/what-is-lifering-and-how-does-it-help-ohio-addicts/","2022-04-27 13:03:48"
"https://www.columbusrecoverycenter.com/blog/category/addiction/","text/html; charset=UTF-8","Non-Indexable","200","OK","noindex","Addiction Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","84","772","","0","0","","0","Category Archive","16","","0","Adderall and Alcohol","20","How Long Does Cocaine Stay in Your System?","42","noindex, follow","","","","","","","","","89840","664","5.700","3","","447","243","0","44.590","119","51","0","9","6","0","","","","","341fa438fda9771d56c644504340614e","3.212","","","","","1.1","https://www.columbusrecoverycenter.com/blog/category/addiction/","2022-04-27 12:59:48"
"https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/symptoms-side-effects/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","1","1","0","0.180","0","0","0","0","0","0","","","","","","0.201","","https://www.columbusrecoverycenter.com/drugs/meth-addiction/symptoms-side-effects/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/resources/meth-addiction-in-ohio/symptoms-side-effects/","2022-04-27 13:02:19"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Oxycodone-Addiction-1-1184x592.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","76466","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.167","Thu, 10 Mar 2022 08:36:18 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2021/03/Oxycodone-Addiction-1-1184x592.jpg","2022-04-27 12:59:51"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/water.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","95969","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.129","Thu, 10 Mar 2022 08:31:14 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/water.jpg","2022-04-27 13:05:32"
"https://www.columbusrecoverycenter.com/wp-content/plugins/ars-wordpress-plugin/src/js/youtube.js","application/javascript","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.104","Fri, 11 Mar 2022 11:57:46 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/plugins/ars-wordpress-plugin/src/js/youtube.js","2022-04-27 12:59:31"
"https://www.columbusrecoverycenter.com/blog/does-codeine-show-up-in-a-drug-test/","text/html; charset=UTF-8","Indexable","200","OK","","Does Codeine Show Up in a Drug Test? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","102","962","If you use codeine or you are newly sober, how long does it take for codeine to leave your body? Learn more about drug testing for codeine.","139","870","","0","Does Codeine Show Up in a Drug Test?","36","","0","What Is Codeine?","16","Does Codeine Show Up in a Drug Test?","36","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/does-codeine-show-up-in-a-drug-test/","","","","","","99545","905","6.441","4","","15","4","0","0.730","94","43","0","15","9","0","","","","","a8d1660f1f61b888558f41885408a550","4.556","","","","","1.1","https://www.columbusrecoverycenter.com/blog/does-codeine-show-up-in-a-drug-test/","2022-04-27 13:00:59"
"https://www.columbusrecoverycenter.com/blog/how-long-does-kratom-high-last/","text/html; charset=UTF-8","Indexable","200","OK","","Kratom Effects: How Long Does Kratom Last? | The Recovery Village Columbus","74","703","Kratom may seem helpful for some conditions, but safety concerns can outweigh its usefulness. Learn about kratom effects and how long it lasts.","143","897","","0","Kratom Effects: How Long Does Kratom Last?","42","","0","What Is Kratom Used For?","24","How Is Kratom Taken?","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/how-long-does-kratom-high-last/","","","","","","116959","2164","12.183","3","","23","6","0","1.100","110","50","0","64","22","0","","","","","c187ca81fc9f47f6df13a43ccc30b93c","4.007","","","","","1.1","https://www.columbusrecoverycenter.com/blog/how-long-does-kratom-high-last/","2022-04-27 12:59:49"
"https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/treatment-rehab/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","1","1","0","0.180","0","0","0","0","0","0","","","","","","0.158","","https://www.columbusrecoverycenter.com/drugs/opiate-addiction/treatment-rehab/","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/treatment-rehab/","2022-04-27 13:02:16"
"https://www.columbusrecoverycenter.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js","application/javascript","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Fri, 11 Mar 2022 11:56:33 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js","2022-04-27 12:59:11"
"https://www.columbusrecoverycenter.com/blog/a-look-at-ohios-drug-and-human-trafficking-problem/","text/html; charset=UTF-8","Indexable","200","OK","","A Look at Ohio’s Drug and Human Trafficking Problem - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","117","1088","","0","0","","0","A Look at Ohio’s Drug and Human Trafficking Problem","51","","0","The Problems of Human and Drug Trafficking","42","Why It Is Hard to Stop Human Trafficking","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/a-look-at-ohios-drug-and-human-trafficking-problem/","","","","","","82052","887","7.772","7","","10","3","0","0.550","93","47","0","10","7","0","","","","","167cf35066a4ed7e1e7f0ac3f42b63a5","0.156","","","","","1.1","https://www.columbusrecoverycenter.com/blog/a-look-at-ohios-drug-and-human-trafficking-problem/","2022-04-27 13:05:30"
"https://www.columbusrecoverycenter.com/wp-content/uploads/elementor/css/post-16517.css","text/css","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","Sat, 16 Apr 2022 11:19:54 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/elementor/css/post-16517.css","2022-04-27 13:01:23"
"https://www.columbusrecoverycenter.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js","application/javascript","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","Fri, 11 Mar 2022 11:56:33 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js","2022-04-27 12:59:10"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2020/04/Recovery-Room-App.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","44889","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Thu, 10 Mar 2022 08:30:51 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2020/04/Recovery-Room-App.jpg","2022-04-27 13:03:14"
"https://www.columbusrecoverycenter.com/depression-resource-guide/","text/html; charset=UTF-8","Indexable","200","OK","","Dealing With Depression: A Resource Guide | Columbus Recovery Center","68","653","Depression can be difficult to know how to handle. With the right information, resources, and support, you or a loved one can overcome this mental illness.","155","955","","0","Dealing With Depression: A Resource Guide","41","","0","Mental Health Organizations","27","Resources for Children and Young Adults","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/depression-resource-guide/","","","","","","95042","2009","14.905","2","","1100","544","0","99.820","90","42","0","36","33","0","","","","","de79b3f1c5c29fb84111899f7a32f767","0.170","","","","","1.1","https://www.columbusrecoverycenter.com/depression-resource-guide/","2022-04-27 12:59:09"
"https://www.columbusrecoverycenter.com/wp-content/uploads/elementor/css/post-15315.css","text/css","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Fri, 15 Apr 2022 20:23:09 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/elementor/css/post-15315.css","2022-04-27 12:59:57"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-and-brain-damage/","text/html; charset=UTF-8","Indexable","200","OK","","How Alcohol Causes Brain Damage | Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","97","921","There are several ways in which alcohol can lead to temporary or permanent brain damage. Learn more about alcohol-related brain damage.","135","868","","0","How Alcohol Causes Brain Damage","31","","0","Ways Alcohol-Use Damages the Brain","34","Signs of Alcohol-Induced Brain Damage","37","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-and-brain-damage/","","","","","","106475","1408","9.391","4","","17","8","0","1.470","103","49","0","24","12","0","","","","","aa8111d98cb3417fe571db454cf259d5","4.175","","","","","1.1","https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-and-brain-damage/","2022-04-27 13:01:21"
"https://www.columbusrecoverycenter.com/blog/tag/opioid-overdose/","text/html; charset=UTF-8","Non-Indexable","200","OK","noindex","Opioid Overdose Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","90","839","","0","0","","0","Tag Archive","11","","0","Is Rapid Detox Safe in Ohio Drug Rehab?","39","Schools Stock Narcan in Response to Ohio Opioid Epidemic","56","noindex, follow","","","","","","","","","77509","301","3.709","5","","6","3","0","0.550","89","42","0","9","6","0","","","","","4cf6fe648dac0d1d81c99048a26ff0ff","1.511","","","","","1.1","https://www.columbusrecoverycenter.com/blog/tag/opioid-overdose/","2022-04-27 13:03:10"
"https://www.columbusrecoverycenter.com/recovery-blog/page/23/","text/html; charset=UTF-8","Indexable","200","OK","","The Recovery Blog - The Recovery Village Columbus","49","470","Check out all of then new blogs posted by The Recovery Village Columbus.","72","463","","0","","0","","0","Ohio Addicts Straining Emergency Rooms across the State","55","Is In-Patient Treatment Necessary for Ohio Heroin Addicts?","58","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/recovery-blog/page/23/","","https://www.columbusrecoverycenter.com/recovery-blog/page/22/","","","","88704","644","5.628","3","","27","23","0","4.220","114","50","0","9","6","0","","","","","3a9578453aea269c2a49e7c679c75be9","1.815","","","","","1.1","https://www.columbusrecoverycenter.com/recovery-blog/page/23/","2022-04-27 12:59:47"
"https://www.columbusrecoverycenter.com/drugs/opiate-addiction/treatment-rehab/","text/html; charset=UTF-8","Indexable","200","OK","","Opioid Rehab in Ohio | The Recovery Village Columbus","52","491","When seeking treatment for opioid addiction, it’s important to find a facility that offers the tools necessary for lifelong recovery. Learn more about treatment options here.","174","1046","","0","Opioid Rehab in Ohio","20","","0","Evidence-Based Treatment for Opioid Addiction","45","The Opioid Addiction Treatment Process","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/drugs/opiate-addiction/treatment-rehab/","","","","","","125097","2039","10.823","6","","9","1","0","0.180","117","46","0","30","13","0","","","","","c3e6a039144bfd9da1ea36980aa161c4","0.145","","","","","1.1","https://www.columbusrecoverycenter.com/drugs/opiate-addiction/treatment-rehab/","2022-04-27 13:04:19"
"https://www.columbusrecoverycenter.com/ohio-rehab/monroe/","text/html; charset=UTF-8","Indexable","200","OK","","Monroe Drug and Alcohol Rehab, Detox, and Treatment Resources","61","589","There are many resources for drug and alcohol addiction in and around Monroe, Ohio. The Recovery Village Columbus is just a short drive away and can provide a lifetime of rehabilitation.","186","1159","","0","Monroe Drug & Alcohol Rehab, Detox & Treatment Resources","56","","0","Drug & Alcohol Rehab Centers in Monroe, Ohio","44","The Recovery Village Columbus","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/ohio-rehab/monroe/","","","","","","94685","2328","16.334","3","","13","2","0","0.370","98","45","0","10","7","0","","","","","3ebdc0dc33523a274a7aa7cf4ac32982","2.421","","","","","1.1","https://www.columbusrecoverycenter.com/ohio-rehab/monroe/","2022-04-27 13:00:05"
"https://www.columbusrecoverycenter.com/blog/meth-replaces-opioid-addiction-west-virginia-town/","text/html; charset=UTF-8","Indexable","200","OK","","Meth Replaces Opioid Addiction in West Virginia Town | The Recovery Village Columbus","84","781","In one West Virginian town, meth addiction quietly grows as people lose access to opioids.","90","563","","0","Meth Addiction Replaces Opioids in West Virginia Town","53","","0","Meth Prices Fall, Addiction Rises","33","Meth vs. Opioid Addiction","25","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/blog/meth-replaces-opioid-addiction-west-virginia-town/","","","","","","84233","955","8.432","5","","10","3","0","0.550","95","49","0","20","12","0","","","","","2ca8cf6fc6152283511eb9f34d513da","0.154","","","","","1.1","https://www.columbusrecoverycenter.com/blog/meth-replaces-opioid-addiction-west-virginia-town/","2022-04-27 13:03:14"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/vet.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","116269","0","0.000","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.155","Thu, 10 Mar 2022 08:37:22 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/11/vet.jpg","2022-04-27 13:05:36"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2017/08/addiction-in-ohio2.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","316555","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.229","Thu, 10 Mar 2022 08:33:19 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2017/08/addiction-in-ohio2.jpg","2022-04-27 13:04:01"
"https://www.columbusrecoverycenter.com/treatment-programs/medical-detox/","text/html; charset=UTF-8","Indexable","200","OK","","Drug & Alcohol Detox Medically Supervised by The Recovery Village Columbus","74","699","During residential treatment, patients stay at The Recovery Village full-time. Here, they begin the critical, foundational work of recovery.","140","837","","0","Drug & Alcohol Detox Medically Supervised by The Recovery Village Columbus","74","","0","What is Medical Detox?","22","Medically Detox from Drugs & Alcohol at The Recovery Village Columbus","69","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.columbusrecoverycenter.com/treatment-programs/medical-detox/","","","","","","125494","1960","10.409","2","","1179","544","0","99.820","104","42","0","21","10","0","","","","","743feba080f4e51fd9b2b5190204b5b5","0.151","","","","","1.1","https://www.columbusrecoverycenter.com/treatment-programs/medical-detox/","2022-04-27 12:59:17"
"https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/","text/html; charset=UTF-8","Non-Indexable","301","Moved Permanently","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","1","1","0","0.180","0","0","0","0","0","0","","","","","","0.149","","https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction","HTTP Redirect","","1.1","https://www.columbusrecoverycenter.com/resources/hydrocodone-addiction-in-ohio/","2022-04-27 13:02:17"
"https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab2-5.jpg","image/jpeg","Indexable","200","OK","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","135519","0","0.000","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.192","Thu, 10 Mar 2022 08:31:30 GMT","","","","1.1","https://www.columbusrecoverycenter.com/wp-content/uploads/2018/08/ohio-drug-rehab2-5.jpg","2022-04-27 13:04:44"
