"Address","Status Code","Title 1","Indexability","Indexability Status","GA Sessions","GA % New Sessions","GA Users","GA New Users","GA Bounce Rate","GA Page Views Per Session","GA Avg Session Duration","GA Goal Conversion Rate All","GA Goal Completions All","GA Goal Value All","GA Page Value"
"https://www.columbusrecoverycenter.com/ohio-rehab/cuyahoga-falls/","200","Cuyahoga Falls Drug and Alcohol Rehab, Detox, and Treatment Resources","Indexable","","4","100.000","4","4","75.000","2.000","00:00:24","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/ohio-rehab/massillon/","200","Massillon Drug and Alcohol Rehab, Detox, and Treatment Resources","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/ohio-rehab/middletown/","200","Middletown Drug and Alcohol Rehab, Detox, and Treatment Resources","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/ohio-rehab/monroe/","200","Monroe Drug and Alcohol Rehab, Detox, and Treatment Resources","Indexable","","2","100.000","2","2","50.000","2.000","00:00:45","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/ohio-rehab/warren/","200","Warren Drug and Alcohol Rehab, Detox, and Treatment Resources","Indexable","","21","95.240","20","20","80.950","1.290","00:00:20","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/editorial/jenni-jacobsen/","200","Jenni Jacobsen - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/editorial/erica-weiman/","200","Erica Weiman - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/admissions/pricing/no-insurance/","200","Low-Income Drug Rehab Options in Ohio | The Recovery Village Columbus","Indexable","","96","83.330","88","80","90.630","1.140","00:00:49","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/symptoms-side-effects/","200","Signs, Symptoms & Side Effects of Cocaine Misuse & Long-Term Use","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/withdrawal-detox/","200","Cocaine Withdrawal and Detox in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/editorial/jessica-pyhtila/","200","Jessica Pyhtila - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/hydrocodone-addiction/withdrawal-detox/","200","Hydrocodone Withdrawal & Detox in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","0.000","1","0","0.000","7.000","00:21:42","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/resources/opioids-and-opiates-addiction-in-ohio/withdrawal-detox/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/history-aa-alcoholics-anonymous-sprouted-akron/","200","History of AA: How Alcoholics Anonymous Sprouted in Akron - The Recovery Village Columbus","Indexable","","57","91.230","53","52","91.230","1.210","00:00:35","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/recovery-blog/page/21/","200","The Recovery Blog - The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/recovery-blog/page/22/","200","The Recovery Blog - The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/new-day-ohio-recovery-village-columbus-now-open/","200","A New Day in Ohio: The Recovery Village Columbus Is Now Open - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/narcan-compass-healing-crutch-addiction/","200","Narcan: Compass to Healing or Crutch in Addiction? - The Recovery Village Columbus","Indexable","","2","100.000","2","2","50.000","1.500","00:00:09","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/patient-treatment-necessary-ohio-heroin-addicts/","200","Is In-Patient Treatment Necessary for Ohio Heroin Addicts? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/can-you-be-born-an-addict/","200","Can You be Born an Addict? Thousands of Ohio Babies are Every Year - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","83.330","5","5","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ohio-addicts-straining-emergency-rooms-across-state/","200","Ohio Addicts Straining Emergency Rooms across the State - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/schools-stock-narcan-in-response-to-ohio-opioid-epidemic/","200","Schools Stock Narcan in Response to Ohio Opioid Epidemic - The Recovery Village Columbus","Indexable","","10","90.000","9","9","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/things-you-might-not-know-about-buckeyes-and-opioids/","200","Things You Might Not Know About Buckeyes (and Opioids) - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4370","93.570","4095","4089","94.970","1.060","00:00:20","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/2/","200","Uncategorized Archives - Page 2 of 9 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/isotonitazene/","200","Ohio Sees Increase in New Drug Isotonitazene","Indexable","","105","93.330","99","98","93.330","1.070","00:00:19","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/3/","200","Uncategorized Archives - Page 3 of 9 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/9/","200","Uncategorized Archives - Page 9 of 9 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/how-ohio-is-combating-the-opioid-crisis/","200","How Ohio Is Combating the Opioid Crisis | The Recovery Village Columbus","Indexable","","2","50.000","2","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/teenage-mental-health-during-covid/","200","Teenage Mental Health During the COVID-19 Pandemic | The Recovery Village Columbus","Indexable","","2","50.000","2","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/7/","200","Addiction Archives - Page 7 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/3/","200","Addiction Archives - Page 3 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/category/addiction/page/2/","200","Addiction Archives - Page 2 of 7 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/what-is-vivitrol/","200","What Is Vivitrol? Uses, Side Effects, & More | The Recovery Village Columbus","Indexable","","21","85.710","21","18","95.240","1.050","00:01:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/ecstasy-addiction/treatment-rehab","301","","Non-Indexable","Redirected","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/recovery-blog/page/4/","200","The Recovery Blog - The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/how-to-dispose-of-unused-meds-in-ohio/","200","How to Dispose of Unused Meds in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","8","100.000","8","8","87.500","1.130","00:00:19","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/","200","Kratom Abuse and Addiction | Recovery Village Columbus","Indexable","","3","66.670","3","2","33.330","2.330","00:00:15","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/ecstasy-addiction/","200","Ecstasy Abuse & Addiction | The Recovery Village Columbus","Indexable","","10","90.000","10","9","80.000","1.300","00:00:42","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/withdrawal-detox/","200","Kratom Withdrawal & Detox | The Recovery Village Columbus","Indexable","","33","87.880","32","29","90.910","1.120","00:00:14","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/prep-for-the-holidays-treatment-recovery/","200","How to Prep for the Holidays When in Treatment or Recovery","Indexable","","2","100.000","2","2","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/symptoms-side-effects/","200","Kratom Abuse Symptoms and Side Effects | Recovery Village Columbus","Indexable","","7","85.710","7","6","85.710","1.860","00:01:10","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/treatment-rehab/","200","Kratom Abuse Treatment | Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/methadone-addiction/","200","Methadone Abuse & Addiction | The Recovery Village Columbus","Indexable","","3","100.000","3","3","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/kratom-addiction/treatment-rehab","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/oxycodone-addiction/treatment-rehab/","200","Oxycodone Addiction Treatment & Rehab | The Recovery Village Columbus","Indexable","","1","0.000","1","0","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/xylazine-drug-abuse-in-ohio/","200","What Is Xylazine and How Does It Affect Ohioans? | The Recovery Village Columbus","Indexable","","13","92.310","12","12","92.310","1.080","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/percocet-addiction/treatment-rehab","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/oxycodone-addiction/withdrawal-detox/","200","Adderall Withdrawal & Detox - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","5","40.000","3","2","40.000","5.600","00:11:32","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/adderall-addiction/symptoms-side-effects","301","","Non-Indexable","Redirected","6","100.000","6","6","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/adderall-addiction/treatment-rehab","301","","Non-Indexable","Redirected","1","0.000","1","0","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/percocet-addiction/withdrawal-detox/","200","Percocet Withdrawal and Detox | The Recovery Village Columbus","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/cognitive-behavioral-therapy-work-ohio-drug-rehab/","200","How Does Cognitive Behavioral Therapy Work in Ohio Drug Rehab? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","9","33.330","9","3","77.780","1.560","00:00:38","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tag/rehab/","200","rehab Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/tag/ohio/","200","Ohio Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/","200","Drug Rehab Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Non-Indexable","noindex","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/adderall-addiction/withdrawal-detox/","200","Adderall Withdrawal & Detox - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","13","84.620","12","11","92.310","1.150","00:00:39","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/student-scholarship/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/about-lorain-ohio/","200","About Lorain, Ohio","Indexable","","187","92.510","173","173","91.440","1.130","00:00:40","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/about-youngstown-ohio/","200","About Youngstown, Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","100.000","4","4","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/about-hamilton-ohio/","301","","Non-Indexable","Redirected","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/treatment-rehab/","200","Cocaine Addiction Treatment in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","9","88.890","9","8","55.560","1.560","00:03:55","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/psychoeducation-for-ptsd/","200","Psychoeducation for PTSD - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","50.000","2.000","00:00:22","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/gabapentin-addiction/treatment-rehab/","200","Gabapentin Addiction Treatment & Rehab in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","50.000","4","2","50.000","8.500","00:17:13","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/oxycontin-addiction/treatment-rehab/","200","OxyContin Addiction Treatment in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","3","66.670","3","2","66.670","1.670","00:05:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/codeine-addiction/withdrawal-detox/","200","Codeine Withdrawal & Detox in Ohio | The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/gabapentin-addiction/withdrawal-detox/","200","Gabapentin Withdrawal: Symptoms, Timeline, & How to Stop | Columbus Recovery Center","Indexable","","558","89.780","505","501","93.010","1.080","00:00:37","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/cocaine-faqs/can-you-overdose-cocaine/","200","Can You Overdose On Cocaine? | The Recovery Village Columbus","Indexable","","10","100.000","10","10","90.000","1.100","00:00:02","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/cocaine-psychosis/","200","What Is Cocaine Psychosis? | The Recovery Village Columbus","Indexable","","16","100.000","16","16","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/cocaine-alcohol/","200","What Happens If You Mix Cocaine With Alcohol? | The Recovery Village Columbus","Indexable","","101","94.060","95","95","93.070","1.080","00:00:08","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/gray-area-drinking/","200","Alcohol, COVID & ‘Gray Area Drinking’ | The Recovery Village Columbus","Indexable","","1","0.000","1","0","0.000","2.000","00:00:04","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/does-codeine-show-up-in-a-drug-test/","200","Does Codeine Show Up in a Drug Test? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1169","92.560","1083","1082","94.530","1.060","00:00:17","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/kratom-and-alcohol/","200","Kratom & Alcohol - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","83","80.720","71","67","93.980","1.070","00:00:43","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/related/cocaine-nose/","200","Cocaine Nose: Nosebleeds, Nasal Perforation & Deviated Septum | The Recovery Village Columbus","Indexable","","352","95.740","338","337","95.170","1.060","00:00:35","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/how-trv-columbus-supports-ohio-alumni/","200","How The Recovery Village Columbus Supports Ohio Alumni - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/longevity-of-salvia-in-your-system/","200","How Long Does Salvia Stay in Your System? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1161","90.870","1058","1055","94.660","1.060","00:00:26","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/what-does-norco-look-like/","200","What Does Norco Look Like? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1163","95.100","1116","1106","90.460","1.120","00:00:19","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/supporting-employees-with-bipolar-disorder/","200","Supporting Employees with Bipolar Disorder | Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","445","89.890","401","400","93.030","1.090","00:00:32","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/how-covid-impacts-ocd-intrusive-thoughts/","200","How COVID Impacts OCD Intrusive Thoughts | Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","102","93.140","95","95","97.060","1.040","00:00:05","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/cbt/","200","CBT for First Responders - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","6","100.000","6","6","83.330","1.170","00:00:03","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/emdr/","200","EMDR for First Responders - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","2","100.000","2","2","50.000","1.500","00:03:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/cpt/","200","Cognitive Processing Therapy for PTSD - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","9","100.000","9","9","55.560","1.670","00:01:06","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/the-significance-of-ohios-addiction-treatment-workforce/","200","The Significance of Ohio’s Addiction Treatment Workforce","Indexable","","1","100.000","1","1","0.000","5.000","00:19:01","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/motivational-interviewing/","200","Motivational Interviewing for First Responders - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","15","86.670","13","13","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/treatment-rehab/","200","Alcohol Rehab & Detox in Columbus, Ohio | The Recovery Village Columbus","Indexable","","8","100.000","8","8","75.000","1.380","00:00:11","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/what-is-narcan-naloxone/","200","What is Narcan and How is it Used? | The Recovery Village Columbus","Indexable","","6","100.000","6","6","83.330","1.170","00:00:01","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/editorial/kate-dube/","200","Kate Dube - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/fortitude/ptsd-treatment-for-first-responders/","200","PTSD Treatment for First Responders - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","36","88.890","34","32","91.670","1.250","00:00:19","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/editorial/erika-krull/","200","Erika Krull - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/editorial/benjamin-caleb-williams/","200","Benjamin Caleb Williams - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/snorting-norco/","200","Snorting Norco | The Recovery Village Columbus","Indexable","","46","91.300","43","42","97.830","1.020","00:00:34","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/tramadol-and-alcohol/","200","The Dangers of Tramadol & Alcohol","Indexable","","39","92.310","36","36","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/u-47700-pink/","200","U-47700 (Pink) Drug: What You Should Know","Indexable","","57","96.490","56","55","94.740","1.050","00:00:11","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/","200","Effexor: Uses, How To Identify & Addictive Qualities | The Recovery Village Columbus","Indexable","","514","94.160","488","484","95.140","1.050","00:00:31","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/meth-addiction/treatment-rehab/","200","Meth Rehab in Ohio | The Recovery Village Columbus","Indexable","","16","87.500","16","14","81.250","1.190","00:00:09","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/fentanyl-addiction/treatment-rehab/","200","Fentanyl Rehab in Ohio | The Recovery Village Columbus","Indexable","","15","93.330","14","14","66.670","1.330","00:01:32","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/related/alcohol-and-brain-damage/","200","How Alcohol Causes Brain Damage | Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","3","33.330","3","1","100.000","1.000","00:07:33","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/withdrawal-detox/","200","Trazodone Withdrawal: Symptoms, Timeline & How to Stop | The Recovery Village Columbus","Indexable","","126","89.680","116","113","88.100","1.140","00:00:27","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/withdrawal-detox/","200","Effexor Withdrawal: Symptoms & Timeline | The Recovery Village Columbus","Indexable","","16583","88.370","14623","14655","89.270","1.130","00:00:37","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/alcohol-addiction/binge-drinking/","200","Binge Drinking: Definition, Signs, Health Risks & How to Stop | Columbus Recovery Center","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/blog/long-term-effects-marijuana/","200","What are the Long-Term Effects of Marijuana Use?","Indexable","","375","96.800","363","363","94.670","1.060","00:00:21","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/ambien-addiction/","200","Ambien Addiction: Signs of Abuse, Withdrawal & Treatment | The Recovery Village Columbus","Indexable","","13","92.310","12","12","84.620","1.150","00:01:32","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/xanax-addiction/treatment-rehab/","200","Xanax Rehab in Ohio | The Recovery Village Columbus","Indexable","","2","100.000","2","2","50.000","2.500","00:08:48","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/exploring-the-four-pillars-of-successful-long-term-addiction-recovery/","200","Exploring the Four Pillars of Successful Long-Term Addiction Recovery","Indexable","","127","92.130","117","117","92.130","1.090","00:00:15","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/meth-mixed-with-fentanyl/","200","Meth Mixed with Fentanyl Spells Trouble for Ohio","Indexable","","1313","94.900","1247","1246","96.420","1.040","00:00:17","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/xanax-addiction/withdrawal-detox/","200","Xanax Withdrawal & Detox | The Recovery Village Columbus","Indexable","","4","75.000","4","3","25.000","2.750","00:06:04","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/treatment-programs/substance-abuse-counseling/","200","Substance Abuse Counseling: Alcoholism & Drug Addiction Therapy","Indexable","","3","0.000","2","0","0.000","5.670","00:12:45","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/heroin-addiction/symptoms-side-effects/","200","Heroin Addiction Symptoms & Side Effects","Indexable","","1","0.000","1","0","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/marijuana-use-can-increase-chances-of-cancer/","200","Marijuana Use Increases Chances of Prostate or Testicular Cancer, Studies Find","Indexable","","1161","93.200","1086","1082","94.140","1.070","00:00:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/heroin-addiction/withdrawal-detox/","200","Heroin Withdrawal and Detox | The Recovery Village Columbus","Indexable","","","","","","","","","","","",""
"https://www.columbusrecoverycenter.com/drugs/benzodiazepine-addiction/withdrawal-detox/","200","Benzo Detox and Withdrawal - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","11","100.000","11","11","54.550","1.910","00:02:29","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/xanax-addiction/symptoms-side-effects/","200","Xanax Addiction Signs & Side Effects | The Recovery Village Columbus","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/fentanyl-addiction/overdose/","200","Fentanyl Overdose: Symptoms, Risks & Treatment | Columbus Recovery Center","Indexable","","1","100.000","1","1","0.000","4.000","00:03:25","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/fentanyl-addiction/symptoms-side-effects/","404","","Non-Indexable","Client Error","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/fentanyl-addiction/withdrawal-detox/","200","Fentanyl Withdrawal & Detox | The Recovery Village Columbus","Indexable","","20","60.000","18","12","90.000","1.200","00:00:07","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/benzodiazepine-addiction/treatment-rehab/","200","Benzo Addiction Treatment & Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","5","100.000","5","5","80.000","1.200","00:02:41","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/opiate-addiction/withdrawal-detox/","200","Opioid Withdrawal & Detox in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","Indexable","","4","50.000","3","2","75.000","1.250","00:00:30","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/blog/ativan-addiction-what-ohio-residents-should-know/","200","Ativan Addiction: What Ohio Residents Should Know","Indexable","","3","100.000","3","3","33.330","3.000","00:07:27","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/opiate-addiction/symptoms-side-effects/","200","Opioids and Opiates Addiction Symptoms, Signs & Side Effects","Indexable","","11","100.000","11","11","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
"https://www.columbusrecoverycenter.com/drugs/meth-addiction/symptoms-side-effects/","200","Meth Addiction Symptoms, Signs & Side Effects","Indexable","","1","100.000","1","1","100.000","1.000","00:00:00","0.000","0","0.000","0.000"
